TAS,TAS05,TAS07,TAS09,TAS11,TAS13,TAS15,TAS17,ER30001,ER30002,ER33801,ER33802,ER33803,TA050001,TA050042,TA050043,TA050127,TA050371,TA050394,TA050595,TA050631,TA050678,TA050712,TA050715,TA050716,TA050769,TA050777,TA050785,TA050793,TA050798,TA050809,TA050817,TA050825,ER33901,ER33902,ER33903,TA070001,TA070042,TA070043,TA070127,TA070344,TA070368,TA070570,TA070602,TA070649,TA070683,TA070686,TA070687,TA070740,TA070748,TA070756,TA070764,TA070769,TA070777,TA070785,TA070793,ER34001,ER34002,ER34003,TA090001,TA090043,TA090044,TA090136,TA090361,TA090385,TA090612,TA090655,TA090705,TA090739,TA090742,TA090743,TA090799,TA090807,TA090815,TA090823,TA090828,TA090836,TA090844,TA090852,ER34101,ER34102,ER34103,TA110001,TA110044,TA110045,TA110137,TA110351,TA110462,TA110699,TA110743,TA110793,TA110829,TA110832,TA110833,TA110915,TA110923,TA110931,TA110939,TA110944,TA110952,TA110960,TA110968,ER34201,ER34202,ER34203,TA130001,TA130043,TA130044,TA130136,TA130350,TA130482,TA130719,TA130763,TA130813,TA130852,TA130855,TA130856,TA130861,TA130948,TA130956,TA130961,TA130964,TA130969,TA130972,TA130977,TA130982,TA130985,TA130990,TA130993,TA130998,TA131001,ER34301,ER34302,ER34303,TA150001,TA150043,TA150044,TA150128,TA150352,TA150491,TA150731,TA150776,TA150826,TA150869,TA150872,TA150873,TA150970,TA150978,TA150986,TA150994,TA150999,TA151007,TA151015,TA151023,ER34501,ER34502,ER34503,TA170001,TA170058,TA170059,TA170183,TA170389,TA170416,TA170790,TA170866,TA170909,TA170912,TA170913,TA171295,TA171827,TA171835,TA171840,TA171853,TA171861,TA171869,TA171877,TA171885
6,,1,1,1,1,1,1,602,34,2254,3,60,,,,,,,,,,,,,,,,,,,,,1811,3,60,4,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3497,3,60,3,1,96,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5832,2,20,2,1,2,7,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2887,2,20,2,6,96,6,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5121,2,20,2,6,96,6,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4485,2,20,2,6,6,6,5,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0
3,,,,,1,1,1,602,35,2986,2,30,,,,,,,,,,,,,,,,,,,,,7472,2,30,,,,,,,,,,,,,,,,,,,,,7032,2,30,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,8277,1,10,2,1,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4481,1,10,2,5,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9336,1,10,2,2,6,1,1,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0
2,,,,,,1,1,605,31,6101,3,30,,,,,,,,,,,,,,,,,,,,,5269,3,30,,,,,,,,,,,,,,,,,,,,,2466,3,30,,,,,,,,,,,,,,,,,,,,,1120,3,30,,,,,,,,,,,,,,,,,,,,,5243,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,5199,3,30,2,1,96,6,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,850,3,30,2,4,2,7,5,0,1,0,0,0,0,5,10,0,0,0,0,0,0,0
2,1,1,,,,,,607,40,7364,51,30,5,2,1,1,5,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,8014,5,33,4,2,2,2,1,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,8668,73,33,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
2,,,1,,1,,,607,42,7364,72,30,,,,,,,,,,,,,,,,,,,,,8014,4,33,,,,,,,,,,,,,,,,,,,,,8668,51,33,3,1,96,7,5,6,1,0,0,0,0,0,10,0,0,0,0,0,0,0,3314,51,48,,,,,,,,,,,,,,,,,,,,,8371,51,40,2,2,96,1,5,0,1,0,0,0,0,0,1,45,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
1,,,,,,,1,607,43,5529,2,30,,,,,,,,,,,,,,,,,,,,,2200,2,30,,,,,,,,,,,,,,,,,,,,,6496,2,30,,,,,,,,,,,,,,,,,,,,,8480,2,30,,,,,,,,,,,,,,,,,,,,,6396,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,5527,1,10,,,,,,,,,,,,,,,,,,,,,5937,1,10,2,8,96,1,5,0,3,0,0,0,0,1,50,0,1,0,0,0,0,0
5,,,1,1,1,1,1,608,186,2054,3,30,,,,,,,,,,,,,,,,,,,,,7987,2,30,,,,,,,,,,,,,,,,,,,,,5905,2,30,3,1,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6672,2,20,2,2,96,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4492,1,10,2,2,2,3,1,99,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5843,2,22,2,2,96,3,1,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,889,2,20,2,10,96,1,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0
4,,1,1,1,1,,,610,33,2944,3,33,,,,,,,,,,,,,,,,,,,,,4306,3,33,4,1,1,1,5,0,0,0,0,0,0,0,180,0,0,0,1,0,0,0,4550,1,10,3,2,1,1,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2884,2,22,2,2,96,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4584,2,22,2,2,96,1,5,0,0,0,0,0,0,0,0,20,0,3,0,4,0,0,0,0,0,0,0,0,3344,2,22,,,,,,,,,,,,,,,,,,,,,395,2,22,,,,,,,,,,,,,,,,,,,,
1,,,,,,,1,616,31,2974,4,30,,,,,,,,,,,,,,,,,,,,,3822,4,30,,,,,,,,,,,,,,,,,,,,,6167,4,30,,,,,,,,,,,,,,,,,,,,,5876,3,30,,,,,,,,,,,,,,,,,,,,,6552,51,30,,,,,,,,,,,,,,,,,,,,,,,,,,,4832,3,30,,,,,,,,,,,,,,,,,,,,,2258,1,10,2,1,1,1,5,0,3,0,5,5,5,5,0,0,0,0,0,0,0,0
1,,,,,,,1,618,30,2154,3,30,,,,,,,,,,,,,,,,,,,,,928,51,30,,,,,,,,,,,,,,,,,,,,,5809,51,30,,,,,,,,,,,,,,,,,,,,,4584,4,30,,,,,,,,,,,,,,,,,,,,,5767,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,5497,2,40,,,,,,,,,,,,,,,,,,,,,1626,2,40,2,2,96,1,5,0,3,0,0,0,0,5,15,0,0,0,0,0,0,0
1,,,,,,,1,618,31,2154,4,30,,,,,,,,,,,,,,,,,,,,,928,3,30,,,,,,,,,,,,,,,,,,,,,5809,3,30,,,,,,,,,,,,,,,,,,,,,4584,3,30,,,,,,,,,,,,,,,,,,,,,5767,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,5497,1,10,,,,,,,,,,,,,,,,,,,,,1626,1,10,2,2,96,1,5,0,3,0,0,0,0,5,10,0,0,0,0,0,0,0
5,1,1,1,1,1,,,620,33,4529,52,30,5,3,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,51,30,4,3,1,7,5,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2947,52,30,3,2,1,1,1,0,5,1,0,0,0,0,3,0,0,0,0,0,0,0,3434,3,30,2,1,96,1,5,0,5,5,0,0,0,0,3,0,0,0,0,0,0,0,3206,3,30,2,2,1,1,5,0,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3739,2,20,,,,,,,,,,,,,,,,,,,,,4562,2,20,,,,,,,,,,,,,,,,,,,,
5,,,1,1,1,1,1,620,35,4529,3,30,,,,,,,,,,,,,,,,,,,,,1400,3,30,,,,,,,,,,,,,,,,,,,,,2947,51,30,3,3,1,7,1,0,1,0,0,0,0,0,52,0,0,0,0,0,0,0,3434,51,30,2,3,1,7,1,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,3206,4,30,2,1,1,1,1,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4980,1,10,2,1,2,7,5,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,7193,1,10,2,2,2,1,1,5,3,0,0,0,0,5,24,0,0,0,0,0,0,0
5,,,1,1,1,1,1,620,37,5622,3,30,,,,,,,,,,,,,,,,,,,,,2407,3,30,,,,,,,,,,,,,,,,,,,,,3499,3,30,3,1,96,7,5,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,6120,3,30,2,3,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1748,51,30,2,5,1,7,5,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3080,51,30,2,5,5,7,1,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,5349,1,10,2,1,1,1,5,0,3,0,0,0,0,5,20,0,0,0,0,0,0,0
3,,,,,1,1,1,620,39,5622,4,30,,,,,,,,,,,,,,,,,,,,,2407,4,30,,,,,,,,,,,,,,,,,,,,,3499,4,30,,,,,,,,,,,,,,,,,,,,,6120,4,30,,,,,,,,,,,,,,,,,,,,,1748,52,30,2,3,1,6,5,6,1,0,5,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3080,52,30,2,2,96,7,1,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,5309,1,10,2,2,2,1,5,0,3,0,0,0,0,5,30,0,0,0,0,0,0,0
1,,,,,,,1,620,40,5114,3,30,,,,,,,,,,,,,,,,,,,,,3992,3,30,,,,,,,,,,,,,,,,,,,,,5919,3,30,,,,,,,,,,,,,,,,,,,,,7279,3,30,,,,,,,,,,,,,,,,,,,,,3697,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,8533,3,30,,,,,,,,,,,,,,,,,,,,,9495,51,30,2,1,1,1,5,0,1,0,0,0,0,5,5,0,0,0,0,0,0,0
3,,1,1,1,,,,624,172,6044,3,30,,,,,,,,,,,,,,,,,,,,,6477,2,40,4,3,6,7,5,0,1,5,3,0,0,0,12,0,0,0,0,0,0,0,4744,1,10,3,7,2,1,5,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,3821,1,10,2,1,2,1,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,7334,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,8696,1,10,,,,,,,,,,,,,,,,,,,,,633,1,10,,,,,,,,,,,,,,,,,,,,
4,,,1,1,,1,1,624,173,6044,4,30,,,,,,,,,,,,,,,,,,,,,6313,1,10,,,,,,,,,,,,,,,,,,,,,187,1,10,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5337,1,10,2,2,96,6,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8839,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,8354,1,10,2,2,96,7,5,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,914,2,22,2,2,96,1,1,5,3,0,0,0,0,5,3,0,0,0,0,0,0,0
3,,1,,1,1,,,625,31,386,3,30,,,,,,,,,,,,,,,,,,,,,2579,51,30,4,7,97,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1556,51,30,,,,,,,,,,,,,,,,,,,,,6537,1,10,2,8,2,1,1,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,1341,1,10,2,8,96,1,5,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7343,1,10,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
4,,,,1,1,1,1,625,32,386,4,30,,,,,,,,,,,,,,,,,,,,,2579,3,30,,,,,,,,,,,,,,,,,,,,,1556,3,30,,,,,,,,,,,,,,,,,,,,,5477,3,30,2,1,2,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4195,1,10,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2924,1,10,2,2,96,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5504,1,10,2,2,96,1,1,5,3,0,0,0,0,5,0,0,0,0,0,0,0,0
5,,,1,1,1,1,1,626,44,3216,3,33,,,,,,,,,,,,,,,,,,,,,1279,3,33,,,,,,,,,,,,,,,,,,,,,5927,3,33,3,1,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825,5,33,2,5,2,6,5,8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,3069,2,20,2,2,96,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3286,2,22,2,2,1,7,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7020,1,10,2,2,2,1,5,0,5,0,0,0,0,5,2,0,0,0,0,0,0,0
3,,,,,1,1,1,626,45,5953,3,30,,,,,,,,,,,,,,,,,,,,,5082,2,30,,,,,,,,,,,,,,,,,,,,,8458,3,33,,,,,,,,,,,,,,,,,,,,,7732,3,33,,,,,,,,,,,,,,,,,,,,,1325,51,33,2,3,2,1,5,0,1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,7127,51,33,2,2,1,1,5,0,5,5,0,0,0,0,20,0,0,0,0,0,0,0,8397,52,33,2,8,96,1,5,0,1,0,0,0,0,1,10,0,0,0,0,0,0,0
2,,,,,,1,1,626,47,3216,4,33,,,,,,,,,,,,,,,,,,,,,1279,4,33,,,,,,,,,,,,,,,,,,,,,5927,4,33,,,,,,,,,,,,,,,,,,,,,1825,3,33,,,,,,,,,,,,,,,,,,,,,1186,3,33,,,,,,,,,,,,,,,,,,,,,,,,,,,3656,3,33,2,1,96,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5523,51,33,2,8,8,1,1,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,626,210,3216,7,33,,,,,,,,,,,,,,,,,,,,,1279,7,33,,,,,,,,,,,,,,,,,,,,,5927,6,33,,,,,,,,,,,,,,,,,,,,,1825,4,33,,,,,,,,,,,,,,,,,,,,,1186,4,33,,,,,,,,,,,,,,,,,,,,,,,,,,,3656,4,33,,,,,,,,,,,,,,,,,,,,,5523,3,33,2,1,96,7,1,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,628,35,6844,3,30,,,,,,,,,,,,,,,,,,,,,8303,3,30,,,,,,,,,,,,,,,,,,,,,4004,3,30,,,,,,,,,,,,,,,,,,,,,3999,3,30,,,,,,,,,,,,,,,,,,,,,7413,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,8692,2,30,2,1,1,1,1,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0
5,1,1,1,1,1,,,630,33,4551,51,30,5,3,1,7,5,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3489,51,30,4,3,1,7,5,6,1,0,0,0,0,0,4,0,0,0,0,0,0,0,3278,3,30,3,1,96,7,5,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,4951,1,10,2,2,96,7,5,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,662,2,22,2,2,96,7,5,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5916,2,22,,,,,,,,,,,,,,,,,,,,,4169,2,20,,,,,,,,,,,,,,,,,,,,
4,1,1,1,1,,,,631,35,966,51,30,5,3,1,1,1,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,5918,51,30,4,3,97,7,5,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,6603,3,30,3,2,1,1,5,0,5,1,0,0,0,0,50,0,0,0,0,0,0,0,4844,1,10,2,2,96,1,5,0,5,5,0,0,0,0,20,0,0,0,0,0,0,0,1522,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1096,1,10,,,,,,,,,,,,,,,,,,,,,4191,1,10,,,,,,,,,,,,,,,,,,,,
1,,,,,,,1,631,36,4563,3,30,,,,,,,,,,,,,,,,,,,,,5089,3,30,,,,,,,,,,,,,,,,,,,,,3487,3,30,,,,,,,,,,,,,,,,,,,,,6002,51,30,,,,,,,,,,,,,,,,,,,,,4901,51,30,,,,,,,,,,,,,,,,,,,,,,,,,,,4444,51,30,,,,,,,,,,,,,,,,,,,,,7185,51,30,2,2,2,1,5,0,3,3,0,0,0,5,70,0,0,0,0,0,0,0
5,,1,1,1,1,1,,632,176,2836,3,30,,,,,,,,,,,,,,,,,,,,,4816,4,30,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4760,4,30,3,1,96,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7089,1,10,2,2,96,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1884,1,10,2,5,96,1,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,1,10,2,2,96,1,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2208,1,10,,,,,,,,,,,,,,,,,,,,
3,,,,1,1,1,,632,177,2836,2,30,,,,,,,,,,,,,,,,,,,,,4816,3,30,,,,,,,,,,,,,,,,,,,,,4760,3,30,,,,,,,,,,,,,,,,,,,,,1014,3,30,2,1,96,7,1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,6381,51,30,2,1,96,99,1,0,5,0,0,0,0,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,6344,3,30,2,1,96,1,1,0,5,0,0,0,0,0,52,0,0,0,0,0,0,0,1190,3,30,,,,,,,,,,,,,,,,,,,,
1,,,,,,,1,633,39,1620,3,30,,,,,,,,,,,,,,,,,,,,,6280,3,30,,,,,,,,,,,,,,,,,,,,,7307,2,30,,,,,,,,,,,,,,,,,,,,,6932,1,10,,,,,,,,,,,,,,,,,,,,,4925,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,3237,1,10,,,,,,,,,,,,,,,,,,,,,7271,1,10,2,2,2,3,1,5,5,1,0,0,0,1,120,0,1,0,0,0,0,0
1,,,,,,,1,633,40,1911,2,30,,,,,,,,,,,,,,,,,,,,,1871,2,30,,,,,,,,,,,,,,,,,,,,,8422,2,30,,,,,,,,,,,,,,,,,,,,,8070,1,10,,,,,,,,,,,,,,,,,,,,,6851,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,5126,1,10,,,,,,,,,,,,,,,,,,,,,8187,1,10,2,2,96,1,5,0,3,0,0,0,0,5,300,0,0,0,0,0,0,0
2,,,,,1,1,,633,41,1911,3,30,,,,,,,,,,,,,,,,,,,,,1871,3,30,,,,,,,,,,,,,,,,,,,,,8422,3,30,,,,,,,,,,,,,,,,,,,,,8309,2,22,,,,,,,,,,,,,,,,,,,,,2653,1,10,2,2,96,1,5,0,1,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,3575,1,10,2,2,96,1,5,0,1,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1,,,,,,1,,633,42,1911,4,30,,,,,,,,,,,,,,,,,,,,,1871,4,30,,,,,,,,,,,,,,,,,,,,,8422,4,30,,,,,,,,,,,,,,,,,,,,,8294,2,30,,,,,,,,,,,,,,,,,,,,,4742,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1205,3,30,2,1,96,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6214,71,30,,,,,,,,,,,,,,,,,,,,
5,1,1,1,1,1,,,634,31,1938,4,33,5,1,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484,5,71,4,7,96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,5,71,3,7,97,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7181,2,22,2,2,96,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5957,1,10,2,97,96,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,1,10,,,,,,,,,,,,,,,,,,,,,6271,1,10,,,,,,,,,,,,,,,,,,,,
5,,,1,1,1,1,1,634,32,1938,3,30,,,,,,,,,,,,,,,,,,,,,860,3,30,,,,,,,,,,,,,,,,,,,,,1007,3,30,3,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5188,3,30,2,1,96,1,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4011,3,30,2,1,1,1,1,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5354,3,30,2,1,96,1,5,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,6396,3,30,2,1,1,1,5,0,3,0,0,0,0,5,3,0,0,0,0,0,0,0
1,,,,,,,1,634,33,327,4,30,,,,,,,,,,,,,,,,,,,,,609,4,30,,,,,,,,,,,,,,,,,,,,,7238,4,30,,,,,,,,,,,,,,,,,,,,,7565,4,30,,,,,,,,,,,,,,,,,,,,,2681,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,7090,3,30,,,,,,,,,,,,,,,,,,,,,8565,3,30,2,1,1,1,1,5,3,0,5,5,5,5,0,0,0,0,0,0,0,0
2,,,,,,1,1,634,34,1907,3,30,,,,,,,,,,,,,,,,,,,,,1484,3,30,,,,,,,,,,,,,,,,,,,,,208,3,30,,,,,,,,,,,,,,,,,,,,,4995,3,30,,,,,,,,,,,,,,,,,,,,,4448,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,6456,3,30,2,9,1,1,1,0,0,0,0,0,0,0,998,0,0,0,0,0,0,0,6494,3,30,2,1,97,3,1,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0
1,,,,,,,1,634,35,6790,3,30,,,,,,,,,,,,,,,,,,,,,5458,3,30,,,,,,,,,,,,,,,,,,,,,3791,3,30,,,,,,,,,,,,,,,,,,,,,8104,3,30,,,,,,,,,,,,,,,,,,,,,4157,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,5641,2,30,,,,,,,,,,,,,,,,,,,,,7725,2,30,2,1,1,7,5,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,634,36,6790,4,30,,,,,,,,,,,,,,,,,,,,,5458,4,30,,,,,,,,,,,,,,,,,,,,,3791,4,30,,,,,,,,,,,,,,,,,,,,,8104,4,30,,,,,,,,,,,,,,,,,,,,,4157,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,5641,3,30,,,,,,,,,,,,,,,,,,,,,7725,51,30,2,1,1,7,1,5,1,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,634,37,1907,4,30,,,,,,,,,,,,,,,,,,,,,1484,4,30,,,,,,,,,,,,,,,,,,,,,208,4,30,,,,,,,,,,,,,,,,,,,,,4995,4,30,,,,,,,,,,,,,,,,,,,,,4448,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,6456,4,30,,,,,,,,,,,,,,,,,,,,,6494,4,30,2,1,96,7,5,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0
4,1,1,1,1,,,,636,31,109,71,60,5,1,1,1,1,0,0,0,0,9,9,9,15,0,0,0,0,0,0,0,2275,1,10,4,7,96,1,5,99,0,0,0,0,0,0,30,0,0,0,0,0,0,0,6512,1,10,3,2,1,3,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,5320,1,10,2,97,2,1,5,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,4349,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,166,1,10,,,,,,,,,,,,,,,,,,,,,2643,1,10,,,,,,,,,,,,,,,,,,,,
4,,,,1,1,1,1,636,33,1972,4,30,,,,,,,,,,,,,,,,,,,,,3628,3,30,,,,,,,,,,,,,,,,,,,,,2800,2,30,,,,,,,,,,,,,,,,,,,,,2415,2,30,2,1,1,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6057,2,40,2,2,2,1,1,0,0,0,0,1,0,0,5,0,0,0,0,5,0,0,0,0,3,3,0,0,663,2,40,2,2,6,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3517,2,22,2,1,96,1,5,0,5,0,1,5,5,1,0,0,0,0,0,0,0,0
3,1,,1,,1,,,639,32,6721,1,10,5,2,96,1,1,99,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3187,1,10,,,,,,,,,,,,,,,,,,,,,7774,1,10,3,2,2,1,5,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,7722,1,10,,,,,,,,,,,,,,,,,,,,,7675,1,10,2,6,96,1,5,0,5,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4718,1,10,,,,,,,,,,,,,,,,,,,,,3152,1,10,,,,,,,,,,,,,,,,,,,,
4,1,1,1,1,,,,644,31,67,3,30,5,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,30,4,1,1,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3854,1,10,3,2,2,1,5,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,57,1,10,2,2,96,1,5,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,658,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,2294,2,20,,,,,,,,,,,,,,,,,,,,,2312,2,20,,,,,,,,,,,,,,,,,,,,
4,1,1,1,1,,,,647,33,7458,51,30,5,6,96,8,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5734,51,33,4,6,6,1,5,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,2990,1,10,3,2,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6930,1,10,2,8,96,1,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2679,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,2320,1,10,,,,,,,,,,,,,,,,,,,,,9499,1,10,,,,,,,,,,,,,,,,,,,,
5,1,1,1,1,1,,,647,34,7458,3,33,5,1,96,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6789,2,20,4,2,2,1,5,99,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2780,2,20,3,2,1,1,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,8528,2,20,2,2,96,6,5,0,5,5,0,0,0,0,1,0,0,0,0,0,0,0,4042,2,20,2,2,96,6,5,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4195,2,20,,,,,,,,,,,,,,,,,,,,,9524,2,20,,,,,,,,,,,,,,,,,,,,
3,,1,1,,1,,,649,32,5738,3,30,,,,,,,,,,,,,,,,,,,,,7710,3,30,4,1,96,7,1,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,353,51,30,3,1,6,1,1,0,1,0,0,0,0,0,30,0,0,0,0,0,0,0,356,52,30,,,,,,,,,,,,,,,,,,,,,2912,1,10,2,2,2,1,5,0,5,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,281,1,10,,,,,,,,,,,,,,,,,,,,,1549,1,10,,,,,,,,,,,,,,,,,,,,
